program,target_header,stage_name,data_element_name,source_value,dhis2_value,transform,notes,org_unit,source_concept_name,source_concept_uuid
Neonatal Care Form,NICU Progress Care Form :: Type of feeding,NICU Progress Care Form,Type of feeding,Trophic,Trophic,,,TUL,Feeding type,6d86fe78-7f8c-4426-bed8-449ad32b68be
Neonatal Care Form,NICU Progress Care Form :: Type of respiratory support,NICU Progress Care Form,Type of respiratory support,Head Hood,Head Hood,,,TUL,Type of respiratory support,ee59b719-fdce-41b4-b1cd-fc209e236559
Neonatal Care Form,NICU Progress Care Form :: Type of respiratory support,NICU Progress Care Form,Type of respiratory support,CPAP.,CPAP,,,TUL,Type of respiratory support,ee59b719-fdce-41b4-b1cd-fc209e236559
Neonatal Care Form,NICU Progress Care Form :: Type of respiratory support,NICU Progress Care Form,Type of respiratory support,ECHO MV,MV,,,TUL,Type of respiratory support,ee59b719-fdce-41b4-b1cd-fc209e236559
Neonatal Care Form,Nurse followup Sheet :: Mode of feeding,Nurse followup Sheet,Mode of feeding,Direct,direct,,,TUL,Mode of feeding,5d415433-0049-4c52-98da-770602b2cab6
Neonatal Care Form,Nurse followup Sheet :: Mode of feeding,Nurse followup Sheet,Mode of feeding,Cup,cup,,,TUL,Mode of feeding,5d415433-0049-4c52-98da-770602b2cab6
Neonatal Care Form,Nurse followup Sheet :: Mode of feeding,Nurse followup Sheet,Mode of feeding,NG TUBE.,Ng tube,,,TUL,Mode of feeding,5d415433-0049-4c52-98da-770602b2cab6
Neonatal Care Form,Nurse followup Sheet :: Mode of feeding,Nurse followup Sheet,Mode of feeding,orogastric,orogastric,,,TUL,Mode of feeding,5d415433-0049-4c52-98da-770602b2cab6
Neonatal Care Form,Nurse followup Sheet :: Mode of feeding,Nurse followup Sheet,Mode of feeding,MF,MF,,,TUL,Mode of feeding,5d415433-0049-4c52-98da-770602b2cab6
Maternal Inpatient Data,Tracked Entity Attributes :: Occupation,Tracked Entity Attributes,Occupation,Non-governmental Organization,NGO employed,,,TUL,Occupation,c221869a-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Occupation,Tracked Entity Attributes,Occupation,Self employed,Self Employed,,,TUL,Occupation,c221869a-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Occupation,Tracked Entity Attributes,Occupation,Daily Labour,Daily Laborer,,,TUL,Occupation,c221869a-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Occupation,Tracked Entity Attributes,Occupation,Housewife,House Wife,,,TUL,Occupation,c221869a-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,MGSO4 follow up :: Dose for LOADING Dose 14GM mgso4,MGSO4 follow up,Dose for LOADING Dose 14GM mgso4,4g MgSo4in 12m ln N/S,4g MgSo4in 12m ln N/S,,,TUL,Dose for LOADING Dose 14GM mgso4,3cad238d-7e0e-4d01-a116-e5cfed8b758d
Maternal Inpatient Data,MGSO4 follow up :: Drug type mgso4,MGSO4 follow up,Drug type mgso4,LOADING Dose 4gm IV + 10gm IM,LOADING Dose 4gm IV + 10gm IM,,,TUL,Drug type mgso4,eab24c09-112c-4e9b-bea4-62b081048a9e
Maternal Inpatient Data,MGSO4 follow up :: Drug type mgso4,MGSO4 follow up,Drug type mgso4,Maintenance,Maintenance,,,TUL,Drug type mgso4,eab24c09-112c-4e9b-bea4-62b081048a9e
Maternal Inpatient Data,MGSO4 follow up :: Drug type mgso4,MGSO4 follow up,Drug type mgso4,If convulsion Re occur/15min,If convulsion Re occur/15min,,,TUL,Drug type mgso4,eab24c09-112c-4e9b-bea4-62b081048a9e
Maternal Inpatient Data,MGSO4 follow up :: Drug type mgso4,MGSO4 follow up,Drug type mgso4,Maintenance Post delivery,Maintenance Post delivery,,,TUL,Drug type mgso4,eab24c09-112c-4e9b-bea4-62b081048a9e
Maternal Inpatient Data,MGSO4 follow up :: DTR mgso4,MGSO4 follow up,DTR mgso4,Absent,Absent,,,TUL,DTR mgso4,ac7f8f45-d5c0-4429-b8f8-911711ca0371
Maternal Inpatient Data,MGSO4 follow up :: DTR mgso4,MGSO4 follow up,DTR mgso4,Present,Present,,,TUL,DTR mgso4,ac7f8f45-d5c0-4429-b8f8-911711ca0371
Maternal Inpatient Data,MGSO4 follow up :: If convulsion Re occur/15min dose mgso4,MGSO4 follow up,If convulsion Re occur/15min dose mgso4,2g,2g,,,TUL,If convulsion Re occur/15min dose mgso4,17b1bd57-88a5-4f17-9820-ca83c621f04b
Maternal Inpatient Data,MGSO4 follow up :: Injection Site mgso4,MGSO4 follow up,Injection Site mgso4,Right Leg Thigh,Right Leg Thigh,,,TUL,Injection Site mgso4,968ece20-e738-4a3d-8b30-4b07030b29e5
Maternal Inpatient Data,MGSO4 follow up :: Injection Site mgso4,MGSO4 follow up,Injection Site mgso4,Left Leg Thigh,Left Leg Thigh,,,TUL,Injection Site mgso4,968ece20-e738-4a3d-8b30-4b07030b29e5
Maternal Inpatient Data,MGSO4 follow up :: Maintenance dose mgso4,MGSO4 follow up,Maintenance dose mgso4,5gm,5gm,,,TUL,Maintenance dose mgso4,8ad127da-154a-43fd-a41c-05a980b80231
Maternal Inpatient Data,MGSO4 follow up :: Maintenance dose mgso4,MGSO4 follow up,Maintenance dose mgso4,2.5gm,2.5gm,,,TUL,Maintenance dose mgso4,8ad127da-154a-43fd-a41c-05a980b80231
Maternal Inpatient Data,MGSO4 follow up :: Maintenance dose mgso4,MGSO4 follow up,Maintenance dose mgso4,not given,Not Given,,,TUL,Maintenance dose mgso4,8ad127da-154a-43fd-a41c-05a980b80231
Maternal Inpatient Data,MGSO4 follow up :: Maintenance Post delivery dose mgso4,MGSO4 follow up,Maintenance Post delivery dose mgso4,1st,1st,,,TUL,Maintenance Post delivery dose mgso4,7b7209e4-6628-465a-a230-b5a61a32c4c8
Maternal Inpatient Data,MGSO4 follow up :: Maintenance Post delivery dose mgso4,MGSO4 follow up,Maintenance Post delivery dose mgso4,2nd,2nd,,,TUL,Maintenance Post delivery dose mgso4,7b7209e4-6628-465a-a230-b5a61a32c4c8
Maternal Inpatient Data,MGSO4 follow up :: Maintenance Post delivery dose mgso4,MGSO4 follow up,Maintenance Post delivery dose mgso4,3rd,3rd,,,TUL,Maintenance Post delivery dose mgso4,7b7209e4-6628-465a-a230-b5a61a32c4c8
Maternal Inpatient Data,MGSO4 follow up :: Maintenance Post delivery dose mgso4,MGSO4 follow up,Maintenance Post delivery dose mgso4,4th,4th,,,TUL,Maintenance Post delivery dose mgso4,7b7209e4-6628-465a-a230-b5a61a32c4c8
Maternal Inpatient Data,MGSO4 follow up :: Maintenance Post delivery dose mgso4,MGSO4 follow up,Maintenance Post delivery dose mgso4,5th,5th,,,TUL,Maintenance Post delivery dose mgso4,7b7209e4-6628-465a-a230-b5a61a32c4c8
Maternal Inpatient Data,MGSO4 follow up :: Maintenance Post delivery dose mgso4,MGSO4 follow up,Maintenance Post delivery dose mgso4,6th.,6th,,,TUL,Maintenance Post delivery dose mgso4,7b7209e4-6628-465a-a230-b5a61a32c4c8
Maternal Inpatient Data,MGSO4 follow up :: Route given mgso4,MGSO4 follow up,Route given mgso4,IM.,IM,,,TUL,Route given mgso4,5a23fe39-9029-4c9c-a905-941879611c25
Maternal Inpatient Data,MGSO4 follow up :: Route given mgso4,MGSO4 follow up,Route given mgso4,IV,IV,,,TUL,Route given mgso4,5a23fe39-9029-4c9c-a905-941879611c25
Maternal Inpatient Data,Pain Management :: Modified pain score PM,Pain Management,Modified pain score PM,Mild: 1-3,Mild: 1-3,,,TUL,Modified pain score,46bcc330-db28-410f-848b-ed5fe76bfa36
Maternal Inpatient Data,Pain Management :: Modified pain score PM,Pain Management,Modified pain score PM,Moderate: 4-6,Moderate: 4-6,,,TUL,Modified pain score,46bcc330-db28-410f-848b-ed5fe76bfa36
Maternal Inpatient Data,Pain Management :: Modified pain score PM,Pain Management,Modified pain score PM,Severe: 7-10,Severe: 7-10,,,TUL,Modified pain score,46bcc330-db28-410f-848b-ed5fe76bfa36
Maternal Inpatient Data,Pain Management :: Pain managed with PM,Pain Management,Pain managed with PM,Morphine Q Hrs.,Morphine Q Hrs.,,,TUL,Pain managed with?,8a405bd4-3d96-459f-89d5-250b66b7f66c
Maternal Inpatient Data,Pain Management :: Pain managed with PM,Pain Management,Pain managed with PM,Tramadol Q Hrs.,Tramadol Q Hrs.,,,TUL,Pain managed with?,8a405bd4-3d96-459f-89d5-250b66b7f66c
Maternal Inpatient Data,Pain Management :: Pain managed with PM,Pain Management,Pain managed with PM,Diclo Q 12 Hrs.,Diclo Q 12 Hrs.,,,TUL,Pain managed with?,8a405bd4-3d96-459f-89d5-250b66b7f66c
Maternal Inpatient Data,Pain Management :: Pain managed with PM,Pain Management,Pain managed with PM,Pethidine,Pethidine,,,TUL,Pain managed with?,8a405bd4-3d96-459f-89d5-250b66b7f66c
Maternal Inpatient Data,Pain Management :: Pain managed with PM,Pain Management,Pain managed with PM,Paracetamol,Paracetamol,,,TUL,Pain managed with?,8a405bd4-3d96-459f-89d5-250b66b7f66c
Maternal Inpatient Data,Physical Examination :: Lie,Physical Examination,Lie,Longitudinal lda,Longitudinal,,,TUL,Lie?,4a621d3f-bf99-4ac2-99ac-433ea7729551
Maternal Inpatient Data,Physical Examination :: Lie,Physical Examination,Lie,Transverse,Transverse,,,TUL,Lie?,4a621d3f-bf99-4ac2-99ac-433ea7729551
Maternal Inpatient Data,Physical Examination :: Lie,Physical Examination,Lie,oblique lda,Oblique,,,TUL,Lie?,4a621d3f-bf99-4ac2-99ac-433ea7729551
Maternal Inpatient Data,Physical Examination :: Meconium,Physical Examination,Meconium,Grade 1 MSAF,Grade 1 MSAF,,,TUL,Meconium,e7920a91-8688-404a-96f5-415cec412e41
Maternal Inpatient Data,Physical Examination :: Meconium,Physical Examination,Meconium,Grade 2 MSAF,Grade 2 MSAF,,,TUL,Meconium,e7920a91-8688-404a-96f5-415cec412e41
Maternal Inpatient Data,Physical Examination :: Meconium,Physical Examination,Meconium,Grade 3 MSAF,Grade 3 MSAF,,,TUL,Meconium,e7920a91-8688-404a-96f5-415cec412e41
Maternal Inpatient Data,Physical Examination :: Membrane Status,Physical Examination,Membrane Status,Intact membrane,I,,,TUL,Membrane status,fcfc9630-f320-4b44-81e9-0c441b248a6e
Maternal Inpatient Data,Physical Examination :: Membrane Status,Physical Examination,Membrane Status,PPROM,R,,,TUL,Membrane status,fcfc9630-f320-4b44-81e9-0c441b248a6e
Maternal Inpatient Data,Physical Examination :: Membrane Status,Physical Examination,Membrane Status,"ED Triage, PROM",R,,,TUL,Membrane status,fcfc9630-f320-4b44-81e9-0c441b248a6e
Maternal Inpatient Data,Physical Examination :: Membrane Status,Physical Examination,Membrane Status,Ruptured membrane,R,,,TUL,Membrane status,fcfc9630-f320-4b44-81e9-0c441b248a6e
Maternal Inpatient Data,Physical Examination :: Raptured,Physical Examination,Raptured,Dry,Dry,,,TUL,Raptured,25b6950f-c4c7-47a0-8e9c-377f39f196b7
Maternal Inpatient Data,Physical Examination :: Raptured,Physical Examination,Raptured,Clear amniotic fluid,Clear amniotic fluid,,,TUL,Raptured,25b6950f-c4c7-47a0-8e9c-377f39f196b7
Maternal Inpatient Data,Physical Examination :: Raptured,Physical Examination,Raptured,Bloody,Bloody,,,TUL,Raptured,25b6950f-c4c7-47a0-8e9c-377f39f196b7
Maternal Inpatient Data,Physical Examination :: Raptured,Physical Examination,Raptured,Meconium,Meconium,,,TUL,Raptured,25b6950f-c4c7-47a0-8e9c-377f39f196b7
Maternal Inpatient Data,Physical Examination :: Twin A Presentation,Physical Examination,Twin A Presentation,Cephalic,Cephalic,,,TUL,Twin A Presentation,e4f7ff56-8e80-4785-b252-5473821a0dc5
Maternal Inpatient Data,Physical Examination :: Twin A Presentation,Physical Examination,Twin A Presentation,Transverse lie,Transverse lie,,,TUL,Twin A Presentation,e4f7ff56-8e80-4785-b252-5473821a0dc5
Maternal Inpatient Data,Physical Examination :: Twin A Presentation,Physical Examination,Twin A Presentation,Brow,Brow,,,TUL,Twin A Presentation,e4f7ff56-8e80-4785-b252-5473821a0dc5
Maternal Inpatient Data,Physical Examination :: Twin A Presentation,Physical Examination,Twin A Presentation,Face.,Face,,,TUL,Twin A Presentation,e4f7ff56-8e80-4785-b252-5473821a0dc5
Maternal Inpatient Data,Physical Examination :: Twin A Presentation,Physical Examination,Twin A Presentation,Frank breech,Frank breech,,,TUL,Twin A Presentation,e4f7ff56-8e80-4785-b252-5473821a0dc5
Maternal Inpatient Data,Physical Examination :: Twin A Presentation,Physical Examination,Twin A Presentation,Complete breech,Complete breech,,,TUL,Twin A Presentation,e4f7ff56-8e80-4785-b252-5473821a0dc5
Maternal Inpatient Data,Physical Examination :: Twin A Presentation,Physical Examination,Twin A Presentation,Footling breech,Footling breech,,,TUL,Twin A Presentation,e4f7ff56-8e80-4785-b252-5473821a0dc5
Maternal Inpatient Data,Physical Examination :: Twin A Presentation,Physical Examination,Twin A Presentation,Cord,Cord,,,TUL,Twin A Presentation,e4f7ff56-8e80-4785-b252-5473821a0dc5
Maternal Inpatient Data,Physical Examination :: Twin A Presentation,Physical Examination,Twin A Presentation,Shoulder.,Shoulder,,,TUL,Twin A Presentation,e4f7ff56-8e80-4785-b252-5473821a0dc5
Maternal Inpatient Data,Physical Examination :: Twin A Presentation,Physical Examination,Twin A Presentation,Compound,Compound,,,TUL,Twin A Presentation,e4f7ff56-8e80-4785-b252-5473821a0dc5
Maternal Inpatient Data,Physical Examination :: Twin B Presentation,Physical Examination,Twin B Presentation,Cephalic,Cephalic,,,TUL,Twin B Presentation,8b6475a6-f1cb-431a-b868-efb7611a4cdf
Maternal Inpatient Data,Physical Examination :: Twin B Presentation,Physical Examination,Twin B Presentation,Transverse lie,Transverse lie,,,TUL,Twin B Presentation,8b6475a6-f1cb-431a-b868-efb7611a4cdf
Maternal Inpatient Data,Physical Examination :: Twin B Presentation,Physical Examination,Twin B Presentation,Brow,Brow,,,TUL,Twin B Presentation,8b6475a6-f1cb-431a-b868-efb7611a4cdf
Maternal Inpatient Data,Physical Examination :: Twin B Presentation,Physical Examination,Twin B Presentation,Face.,Face,,,TUL,Twin B Presentation,8b6475a6-f1cb-431a-b868-efb7611a4cdf
Maternal Inpatient Data,Physical Examination :: Twin B Presentation,Physical Examination,Twin B Presentation,Frank breech,Frank breech,,,TUL,Twin B Presentation,8b6475a6-f1cb-431a-b868-efb7611a4cdf
Maternal Inpatient Data,Physical Examination :: Twin B Presentation,Physical Examination,Twin B Presentation,Complete breech,Complete breech,,,TUL,Twin B Presentation,8b6475a6-f1cb-431a-b868-efb7611a4cdf
Maternal Inpatient Data,Physical Examination :: Twin B Presentation,Physical Examination,Twin B Presentation,Footling breech,Footling breech,,,TUL,Twin B Presentation,8b6475a6-f1cb-431a-b868-efb7611a4cdf
Maternal Inpatient Data,Physical Examination :: Twin B Presentation,Physical Examination,Twin B Presentation,Cord,Cord,,,TUL,Twin B Presentation,8b6475a6-f1cb-431a-b868-efb7611a4cdf
Maternal Inpatient Data,Physical Examination :: Twin B Presentation,Physical Examination,Twin B Presentation,Shoulder.,Shoulder,,,TUL,Twin B Presentation,8b6475a6-f1cb-431a-b868-efb7611a4cdf
Maternal Inpatient Data,Physical Examination :: Twin B Presentation,Physical Examination,Twin B Presentation,Compound,Compound,,,TUL,Twin B Presentation,8b6475a6-f1cb-431a-b868-efb7611a4cdf
Maternal Inpatient Data,Postpartum care :: Feeding Option pp,Postpartum care,Feeding Option pp,Breast milk,EBF – Exclusive Breastfeeding,,,TUL,Feeding option?,5ce3e4bf-c41a-4d8d-bb22-2e758f611b36
Maternal Inpatient Data,Postpartum care :: Feeding Option pp,Postpartum care,Feeding Option pp,Formula milk,ERF - Exclusive Replacement Feeding,,,TUL,Feeding option?,5ce3e4bf-c41a-4d8d-bb22-2e758f611b36
Maternal Inpatient Data,Postpartum care :: FP Counseling and Method Provided pp,Postpartum care,FP Counseling and Method Provided pp,Pills,Pills,,,TUL,FP Counseling and Method Provided?,9e9924a5-d6c5-40dd-a26f-43a30eb0559f
Maternal Inpatient Data,Postpartum care :: FP Counseling and Method Provided pp,Postpartum care,FP Counseling and Method Provided pp,Injectables,Injectables,,,TUL,FP Counseling and Method Provided?,9e9924a5-d6c5-40dd-a26f-43a30eb0559f
Maternal Inpatient Data,Postpartum care :: FP Counseling and Method Provided pp,Postpartum care,FP Counseling and Method Provided pp,Implants,Implants,,,TUL,FP Counseling and Method Provided?,9e9924a5-d6c5-40dd-a26f-43a30eb0559f
Maternal Inpatient Data,Postpartum care :: FP Counseling and Method Provided pp,Postpartum care,FP Counseling and Method Provided pp,IUCD,IUCD,,,TUL,FP Counseling and Method Provided?,9e9924a5-d6c5-40dd-a26f-43a30eb0559f
Maternal Inpatient Data,Postpartum care :: FP Counseling and Method Provided pp,Postpartum care,FP Counseling and Method Provided pp,Condom,Condom,,,TUL,FP Counseling and Method Provided?,9e9924a5-d6c5-40dd-a26f-43a30eb0559f
Maternal Inpatient Data,Postpartum care :: FP Counseling and Method Provided pp,Postpartum care,FP Counseling and Method Provided pp,Counseled only,Counseled only,,,TUL,FP Counseling and Method Provided?,9e9924a5-d6c5-40dd-a26f-43a30eb0559f
Maternal Inpatient Data,Postpartum care :: HIV Test Result pp,Postpartum care,HIV Test Result pp,ACIF IFS HT NR,Negative,,,TUL,ACIF IFS HIV test Result,b85a57fa-dff0-11eb-ba80-0242ac130004
Maternal Inpatient Data,Postpartum care :: HIV Test Result pp,Postpartum care,HIV Test Result pp,R,Positive,,,TUL,ACIF IFS HIV test Result,b85a57fa-dff0-11eb-ba80-0242ac130004
Maternal Inpatient Data,Stillbirth Evaluation :: Mode of stillbirth delivery,Stillbirth Evaluation,Mode of stillbirth delivery,Vaginal Delivery (VD),Vaginal Delivery (VD),,,TUL,Mode of stillbirth delivery,6eb17365-f7ae-493a-8846-2eb6bda49d00
Maternal Inpatient Data,Stillbirth Evaluation :: Mode of stillbirth delivery,Stillbirth Evaluation,Mode of stillbirth delivery,Cesarean Delivery (CD),Cesarean Delivery (CD),,,TUL,Mode of stillbirth delivery,6eb17365-f7ae-493a-8846-2eb6bda49d00
Maternal Inpatient Data,Stillbirth Evaluation :: Mode of stillbirth delivery,Stillbirth Evaluation,Mode of stillbirth delivery,Destructive,Destructive,,,TUL,Mode of stillbirth delivery,6eb17365-f7ae-493a-8846-2eb6bda49d00
Maternal Inpatient Data,Stillbirth Evaluation :: Mode of stillbirth delivery,Stillbirth Evaluation,Mode of stillbirth delivery,Breech,Breech,,,TUL,Mode of stillbirth delivery,6eb17365-f7ae-493a-8846-2eb6bda49d00
Maternal Inpatient Data,Stillbirth Evaluation :: Placenta Shape,Stillbirth Evaluation,Placenta Shape,Discoid,Discoid,,,TUL,Placenta Shape,fd4e0ccf-a32f-4334-b02f-50f3b7e6b961
Maternal Inpatient Data,Stillbirth Evaluation :: Placenta Shape,Stillbirth Evaluation,Placenta Shape,Oval,Oval,,,TUL,Placenta Shape,fd4e0ccf-a32f-4334-b02f-50f3b7e6b961
Maternal Inpatient Data,Stillbirth Evaluation :: Placenta Shape,Stillbirth Evaluation,Placenta Shape,Bilobed,Bilobed,,,TUL,Placenta Shape,fd4e0ccf-a32f-4334-b02f-50f3b7e6b961
Maternal Inpatient Data,TOLAC CHART :: Contraction Type VBAC,TOLAC CHART,Contraction Type VBAC,Irregular,Irregular,,,TUL,Contraction Type,281f204c-dd30-47a2-9005-d8ad2e433921
Maternal Inpatient Data,TOLAC CHART :: Contraction Type VBAC,TOLAC CHART,Contraction Type VBAC,Regular,Regular,,,TUL,Contraction Type,281f204c-dd30-47a2-9005-d8ad2e433921
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,Uneducated,Unable to read and write,,,TUL,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,5th Pass and Below,Able to read and write,,,TUL,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,6th to 9th,Primary Education (1-8),,,TUL,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,10th pass,Secondary Education (9-12),,,TUL,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,12th pass,Secondary Education (9-12),,,TUL,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,Graduate and Above,College and Above,,,TUL,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
