program,target_header,stage_name,data_element_name,source_value,dhis2_value,transform,notes,org_unit,source_concept_name,source_concept_uuid
Maternal Inpatient Data,Stillbirth Evaluation :: Mode of stillbirth delivery,Stillbirth Evaluation,Mode of stillbirth delivery,Destructive,Destructive,,,,Mode of stillbirth delivery,5bc4d0aa-f524-4d2a-a079-c1b3fc91afbb
Maternal Inpatient Data,Stillbirth Evaluation :: Mode of stillbirth delivery,Stillbirth Evaluation,Mode of stillbirth delivery,Breech,Breech,,,,Mode of stillbirth delivery,5bc4d0aa-f524-4d2a-a079-c1b3fc91afbb
Maternal Inpatient Data,Stillbirth Evaluation :: Placenta Complete,Stillbirth Evaluation,Placenta Complete,True,Yes,,,,Placenta Complete,cb686132-7f21-4103-b0fc-4966d52a3dbf
Maternal Inpatient Data,Stillbirth Evaluation :: Placenta Complete,Stillbirth Evaluation,Placenta Complete,False,No,,,,Placenta Complete,cb686132-7f21-4103-b0fc-4966d52a3dbf
Maternal Inpatient Data,Stillbirth Evaluation :: Placenta Shape,Stillbirth Evaluation,Placenta Shape,Discoid,Discoid,,,,Placenta Shape,748b3069-310f-4cbb-881c-a4afd7269dea
Maternal Inpatient Data,Stillbirth Evaluation :: Placenta Shape,Stillbirth Evaluation,Placenta Shape,Oval,Oval,,,,Placenta Shape,748b3069-310f-4cbb-881c-a4afd7269dea
Maternal Inpatient Data,Stillbirth Evaluation :: Placenta Shape,Stillbirth Evaluation,Placenta Shape,Bilobed,Bilobed,,,,Placenta Shape,748b3069-310f-4cbb-881c-a4afd7269dea
Maternal Inpatient Data,Stillbirth Evaluation :: Thrombosis Observed,Stillbirth Evaluation,Thrombosis Observed,True,Yes,,,,Thrombosis Observed,82233b88-8079-4471-926b-5e00c6a1f9cb
Maternal Inpatient Data,Stillbirth Evaluation :: Thrombosis Observed,Stillbirth Evaluation,Thrombosis Observed,False,No,,,,Thrombosis Observed,82233b88-8079-4471-926b-5e00c6a1f9cb
Maternal Inpatient Data,Stillbirth Evaluation :: Wharton’s Jelly present,Stillbirth Evaluation,Wharton’s Jelly present,True,Yes,,,,Wharton’s Jelly present,ffe57f39-3a83-4faf-a9c2-0e3d98dd957c
Maternal Inpatient Data,Stillbirth Evaluation :: Wharton’s Jelly present,Stillbirth Evaluation,Wharton’s Jelly present,False,No,,,,Wharton’s Jelly present,ffe57f39-3a83-4faf-a9c2-0e3d98dd957c
Maternal Inpatient Data,TOLAC CHART :: Contraction Type VBAC,TOLAC CHART,Contraction Type VBAC,Irregular,Irregular,,,,Contraction Type,281f204c-dd30-47a2-9005-d8ad2e433921
Maternal Inpatient Data,TOLAC CHART :: Contraction Type VBAC,TOLAC CHART,Contraction Type VBAC,Regular,Regular,,,,Contraction Type,281f204c-dd30-47a2-9005-d8ad2e433921
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,Uneducated,Unable to read and write,,,,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,5th Pass and Below,Able to read and write,,,,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,6th to 9th,Primary Education (1-8),,,,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,10th pass,Secondary Education (9-12),,,,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,12th pass,Secondary Education (9-12),,,,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Education level,Tracked Entity Attributes,Education level,Graduate and Above,College and Above,,,,Education Details,c2084e7b-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Occupation,Tracked Entity Attributes,Occupation,Housewife,House Wife,,,,Occupation,c221869a-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Occupation,Tracked Entity Attributes,Occupation,Labour,Daily Laborer,,,,Occupation,c221869a-3f10-11e4-adec-0800271c1b75
Maternal Inpatient Data,Tracked Entity Attributes :: Occupation,Tracked Entity Attributes,Occupation,Government,Government Employed,,,,Occupation,c221869a-3f10-11e4-adec-0800271c1b75
